generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
3,17,30000,0.844719,0.614705,164824,18709,580,biscoito,fed020d51f,5.4405
3,18,30000,0.846217,0.624898,164242,18620,584,biscoito,6389827908,5.3097
3,19,30000,0.842985,0.620824,164483,18558,591,biscoito,f528db71ab,5.4286
3,20,30000,0.845002,0.617062,164566,18566,582,biscoito,e0d2b03353,5.5170
3,21,30000,0.843800,0.616229,164767,18617,581,biscoito,643f1a5f69,5.3993
3,22,30000,0.842402,0.617262,164603,18605,588,biscoito,c5bd26df6f,5.3616
3,23,30000,0.844371,0.627018,164324,18599,587,biscoito,de07ac65bb,5.4072
3,24,30000,0.845777,0.623916,164515,18576,588,biscoito,d690f37bde,5.4162
3,25,30000,0.846005,0.619987,164578,18713,584,biscoito,ec89e25b21,5.3285
3,26,30000,0.839095,0.610997,165293,18413,580,biscoito,5c6e1b6ce9,5.2315
3,27,30000,0.843604,0.625558,163509,18696,593,biscoito,b2f72c4c0d,5.3928
3,28,30000,0.840960,0.619582,165361,18473,590,biscoito,b25db53922,5.2826
3,29,30000,0.843141,0.625887,163681,18508,584,biscoito,5d342d0f15,5.2974
3,30,30000,0.842873,0.622693,164419,18636,587,biscoito,02036c1d53,5.3666
3,31,30000,0.842302,0.633029,164453,18429,587,biscoito,b62627534c,5.2876
3,32,30000,0.844807,0.624889,164114,18416,592,biscoito,6a60d3ef1c,5.3369
3,33,30000,0.845398,0.610877,164502,18559,574,biscoito,71afae402b,5.3050
3,34,30000,0.842466,0.626241,164431,18553,592,biscoito,dcdbe4ce98,5.4483
3,35,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
3,36,30000,0.840685,0.615376,165411,18242,588,biscoito,35ede05dbc,5.3981
3,37,30000,0.845478,0.625034,163754,18572,586,biscoito,4d85b161da,5.3235
3,38,30000,0.846640,0.620428,164435,18654,584,biscoito,8d6b903702,5.2597
3,39,30000,0.843872,0.624817,164252,18503,581,biscoito,228ded35d7,5.2987
3,40,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
3,41,30000,0.845645,0.620784,164307,18498,585,biscoito,9a235e3f9c,5.3369
