generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
15,3,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
15,4,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
15,5,20000,0.808076,0.510928,110421,14689,528,biscoito,2847165378,4.6909
15,6,20000,0.807924,0.511152,110401,14691,528,biscoito,926543b593,4.6501
15,7,20000,0.808536,0.513362,110324,14669,532,biscoito,8486b21b08,4.7637
15,8,20000,0.808791,0.512721,110404,14657,529,biscoito,0511567277,4.7203
15,9,20000,0.807413,0.515071,110483,14619,530,biscoito,c42d50aa17,4.7811
15,10,20000,0.809674,0.518670,110428,14702,533,biscoito,3689179a50,4.8305
15,11,20000,0.807980,0.510794,110363,14659,527,biscoito,89fc5ca315,4.7945
15,12,20000,0.808080,0.512009,110386,14642,529,biscoito,e0e66aa9f2,4.6989
15,13,20000,0.808044,0.512477,110419,14647,530,biscoito,c281816ede,4.6881
15,14,20000,0.808008,0.511971,110372,14657,529,biscoito,597dbb5115,4.7107
15,15,20000,0.808532,0.514204,110376,14661,531,biscoito,c05d3cff95,4.6771
15,16,20000,0.809091,0.512453,110377,14686,529,biscoito,65b03d3115,4.7394
15,17,20000,0.808408,0.511401,110352,14645,529,biscoito,91d0dbea12,4.8034
15,18,20000,0.808408,0.511401,110352,14645,529,biscoito,91d0dbea12,4.8034
15,19,20000,0.807932,0.512053,110410,14653,530,biscoito,7a0de4818f,4.7403
16,0,20000,0.807605,0.510386,110441,14657,530,biscoito,d6833b342d,4.6047
16,1,20000,0.808603,0.512702,110379,14674,530,biscoito,7d28ec1ec6,4.6782
16,2,20000,0.808995,0.514031,110425,14662,529,biscoito,c694a67c26,4.7730
16,3,20000,0.808156,0.513461,110362,14655,533,biscoito,07b226e82a,4.7326
16,4,20000,0.808108,0.512493,110417,14640,532,biscoito,58cd541bdb,4.6794
16,5,20000,0.808424,0.512223,110410,14672,530,biscoito,a122bfdf88,4.7689
16,6,20000,0.808080,0.512428,110389,14668,530,biscoito,a6109e1e99,4.7885
16,7,20000,0.807781,0.511067,110407,14651,530,biscoito,4e058a2702,4.6432
16,8,20000,0.808040,0.511458,110409,14656,530,biscoito,db643c7d7c,4.6971
16,9,20000,0.808883,0.513673,110462,14641,531,biscoito,38d75987a3,4.8971
16,10,20000,0.807960,0.513257,110405,14679,531,biscoito,104aae4a19,4.7478
16,11,20000,0.807904,0.514481,110433,14632,532,biscoito,0ebd1bb9f8,4.8188
16,12,20000,0.809470,0.516841,110412,14695,534,biscoito,bb1dcfa525,4.7462
16,13,20000,0.807677,0.511805,110437,14668,531,biscoito,7c02205ffc,4.8051
16,14,20000,0.808484,0.513083,110379,14633,529,biscoito,1a4abc372d,4.7177
16,15,20000,0.808336,0.512354,110379,14648,528,biscoito,c8b3fb89f3,4.7636
16,16,20000,0.808368,0.512599,110368,14656,530,biscoito,6d3cba5ae0,4.6834
