generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
27,2,50,0.107922,0.013251,262,234,41,biscoito,0b810d5263,2.9470
27,3,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
27,4,50,0.101484,0.013022,262,236,41,biscoito,9b106c9290,3.0790
27,5,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
27,6,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
27,7,50,0.100182,0.013771,258,232,41,biscoito,dcbcad163a,2.9818
27,8,50,0.102850,0.012146,265,238,40,biscoito,d0cf4664cc,3.0204
27,9,50,0.101652,0.012813,261,235,41,biscoito,bf1f2bda73,2.9430
27,10,50,0.099866,0.012058,264,234,40,biscoito,ba50818377,3.0569
27,11,50,0.103601,0.014790,261,236,42,biscoito,09917b1282,3.0309
27,12,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
27,13,50,0.101368,0.012834,264,235,41,biscoito,5e36a43958,3.0006
27,14,50,0.108290,0.014352,262,238,43,biscoito,639bb76b85,3.0074
27,15,50,0.098944,0.013842,260,236,42,biscoito,e072925168,3.0917
27,16,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
27,17,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
27,18,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
27,19,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
28,0,50,0.098944,0.013842,260,236,42,biscoito,e072925168,3.0917
28,1,50,0.098944,0.013842,260,236,42,biscoito,e072925168,3.0917
28,2,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
28,3,50,0.098944,0.013842,260,236,42,biscoito,e072925168,3.0917
28,4,50,0.101476,0.012359,264,237,40,biscoito,e530c1f3fe,3.0379
