generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
15,4,10,0.006084,0.001036,54,54,10,alcool,1b83697e15,1.5387
15,5,10,0.007003,0.001224,54,54,10,alcool,373502a089,1.4193
15,6,10,0.006084,0.001036,54,54,10,alcool,1b83697e15,1.5387
15,7,10,0.006351,0.001000,47,47,10,picole,f24f70bee2,1.6760
15,8,10,0.005712,0.001019,54,54,10,alcool,21e642f1fb,1.3822
15,9,10,0.006204,0.001263,49,49,10,picole,5f38fe97fd,1.4103
15,10,10,0.006204,0.001263,49,49,10,picole,5f38fe97fd,1.4103
15,11,10,0.008454,0.001133,52,52,10,picole,332a015ebb,1.4492
15,12,10,0.006510,0.001413,55,55,10,alcool,9a9b1e8973,1.4984
15,13,10,0.006204,0.001263,49,49,10,picole,5f38fe97fd,1.4103
15,14,10,0.005738,0.001094,54,54,10,alcool,b23cf8e100,1.3810
15,15,10,0.007402,0.001366,53,53,10,alcool,d2693da0ee,1.4078
15,16,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
15,17,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
15,18,10,0.005938,0.001058,53,53,10,alcool,8184335044,1.6451
15,19,10,0.007323,0.001467,53,53,10,alcool,ba54dded51,1.3559
15,20,10,0.005938,0.001058,53,53,10,alcool,8184335044,1.6451
15,21,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
15,22,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
15,23,10,0.019159,0.002048,54,54,10,alcool,27954ef120,1.4975
15,24,10,0.005738,0.001094,54,54,10,alcool,b23cf8e100,1.3810
15,25,10,0.005845,0.001019,52,52,10,alcool,bd00478f44,1.3664
